I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
-0.01206,-0.30452,-0.37408,0.24572,0.19616,-0.3395,0.2367,0.15492,0.17772,0.17606,-0.03714,-0.25062
-0.02814,-0.32888,-0.39096,0.26806,0.20452,-0.36056,0.2716,0.17584,0.19926,0.19324,-0.02622,-0.2432
-0.00402,-0.3435,-0.4247,0.26806,0.22956,-0.38162,0.28156,0.18422,0.21004,0.20354,-0.01748,-0.23578
0.02812,-0.32402,-0.4247,0.23828,0.24626,-0.3711,0.28654,0.18842,0.21364,0.21384,-0.00874,-0.23578
0.06028,-0.31914,-0.44158,0.22338,0.27964,-0.37636,0.28156,0.1905,0.21722,0.21728,-0.00436,-0.22834
0.06028,-0.3094,-0.43034,0.21594,0.2713,-0.36582,0.28156,0.1905,0.22082,0.22244,0.00216,-0.22092
0.05224,-0.30452,-0.41908,0.21594,0.2546,-0.36056,0.28156,0.1947,0.2244,0.22072,0.00216,-0.2172
0.06028,-0.29478,-0.41346,0.20104,0.2546,-0.35004,0.27658,0.19888,0.228,0.22244,0.00436,-0.2135
0.03616,-0.29964,-0.4022,0.21594,0.2379,-0.35004,0.28156,0.20306,0.23338,0.22416,0.00436,-0.2172
0.02008,-0.31426,-0.40784,0.23828,0.22956,-0.36056,0.28156,0.20934,0.23698,0.22588,0.0,-0.22092
0.02812,-0.31914,-0.41908,0.23828,0.24626,-0.36582,0.29152,0.21772,0.24416,0.2293,0.00436,-0.22464
0.02812,-0.31426,-0.41346,0.23082,0.2379,-0.36056,0.3015,0.224,0.25134,0.23618,0.00872,-0.22092
0.0442,-0.31426,-0.4247,0.22338,0.2546,-0.36582,0.30648,0.2282,0.25672,0.24306,0.01528,-0.2172
0.0442,-0.31426,-0.4247,0.22338,0.2546,-0.36582,0.30648,0.23028,0.2621,0.25164,0.02182,-0.2135
0.08442,-0.2899,-0.43034,0.18614,0.288,-0.3553,0.31644,0.23448,0.2657,0.2568,0.0262,-0.19864
0.09246,-0.28504,-0.43034,0.1787,0.288,-0.3553,0.31644,0.23656,0.2675,0.25852,0.03274,-0.19492
0.1005,-0.28016,-0.43034,0.17126,0.29634,-0.35004,0.30648,0.23656,0.2693,0.2568,0.03056,-0.19492
0.09246,-0.27528,-0.41908,0.17126,0.27964,-0.34478,0.30648,0.24076,0.27108,0.25508,0.03274,-0.19122
0.09246,-0.26068,-0.4022,0.15636,0.2713,-0.32898,0.32142,0.24494,0.27648,0.25852,0.03274,-0.1875
0.08442,-0.27042,-0.40784,0.17126,0.2713,-0.33424,0.31644,0.24704,0.28006,0.25852,0.02838,-0.19122
0.09246,-0.27042,-0.41346,0.1638,0.27964,-0.3395,0.32142,0.25122,0.28186,0.26194,0.03056,-0.19864
0.09246,-0.27528,-0.41908,0.17126,0.27964,-0.34478,0.3314,0.2554,0.28544,0.26538,0.03274,-0.19492
0.08442,-0.2899,-0.4247,0.18614,0.27964,-0.3553,0.3314,0.2575,0.28724,0.27054,0.03494,-0.19492
0.08442,-0.2899,-0.4247,0.18614,0.27964,-0.3553,0.3314,0.2575,0.28724,0.27398,0.0393,-0.19864
0.09246,-0.2899,-0.43596,0.1787,0.29634,-0.36056,0.32642,0.2554,0.28724,0.27398,0.04148,-0.19492
0.09246,-0.28016,-0.4247,0.17126,0.288,-0.35004,0.3314,0.2575,0.29084,0.27568,0.04366,-0.1838
0.10854,-0.26068,-0.41346,0.14892,0.288,-0.33424,0.32642,0.2575,0.28904,0.27398,0.04148,-0.1838
0.10854,-0.26554,-0.41908,0.15636,0.288,-0.3395,0.32642,0.2575,0.29264,0.27398,0.04148,-0.1838
0.08442,-0.28016,-0.41346,0.1787,0.2713,-0.34478,0.34136,0.2617,0.29622,0.27568,0.0393,-0.1838
0.08442,-0.27528,-0.40784,0.1787,0.26294,-0.3395,0.34136,0.26588,0.29982,0.27912,0.03712,-0.1838
0.08442,-0.26554,-0.4022,0.1638,0.26294,-0.32898,0.34634,0.27006,0.3052,0.28428,0.04148,-0.1838
0.07636,-0.27528,-0.4022,0.1787,0.2546,-0.33424,0.34136,0.27216,0.307,0.286,0.04148,-0.1875
0.08442,-0.28016,-0.41346,0.1787,0.2713,-0.34478,0.34136,0.27426,0.3088,0.29114,0.04366,-0.1838
0.1005,-0.27042,-0.41908,0.1638,0.288,-0.3395,0.35134,0.27426,0.31058,0.29286,0.04804,-0.1838
0.10854,-0.27042,-0.4247,0.15636,0.29634,-0.34478,0.34634,0.27634,0.31238,0.2963,0.0546,-0.17636
0.09246,-0.27042,-0.41346,0.1638,0.27964,-0.3395,0.34634,0.27426,0.31418,0.2963,0.05896,-0.17266
0.10854,-0.26554,-0.41908,0.15636,0.288,-0.3395,0.33638,0.27426,0.31238,0.29114,0.05678,-0.17636
0.13266,-0.2558,-0.4247,0.13402,0.30468,-0.33424,0.34136,0.27844,0.31598,0.29286,0.05896,-0.17636
0.11658,-0.25092,-0.40784,0.14146,0.288,-0.32372,0.35134,0.28054,0.32136,0.29458,0.05896,-0.17266
0.10854,-0.25092,-0.4022,0.14146,0.27964,-0.32372,0.35632,0.28682,0.32494,0.2963,0.05678,-0.17636
0.12462,-0.25092,-0.41346,0.13402,0.29634,-0.32898,0.3613,0.2889,0.32674,0.29802,0.05678,-0.18008
0.11658,-0.26554,-0.4247,0.14892,0.29634,-0.3395,0.35632,0.291,0.33034,0.29974,0.05678,-0.18008
0.10854,-0.27042,-0.4247,0.15636,0.29634,-0.34478,0.35632,0.291,0.33214,0.3049,0.05896,-0.17636
0.1005,-0.27528,-0.4247,0.1638,0.288,-0.34478,0.36628,0.29728,0.33392,0.30832,0.06552,-0.17266
0.10854,-0.27042,-0.4247,0.15636,0.29634,-0.34478,0.36628,0.29728,0.33392,0.31176,0.06988,-0.16894
0.12462,-0.26554,-0.43034,0.14892,0.30468,-0.34478,0.36628,0.29728,0.33392,0.31348,0.07426,-0.16522
0.1407,-0.2558,-0.43034,0.13402,0.31304,-0.3395,0.36628,0.30148,0.33752,0.31176,0.07426,-0.1578
0.14874,-0.24606,-0.4247,0.12658,0.31304,-0.32898,0.37126,0.30356,0.3411,0.31176,0.07644,-0.1578
0.1407,-0.25092,-0.4247,0.12658,0.31304,-0.33424,0.37126,0.30776,0.3429,0.31348,0.07644,-0.1578
0.1407,-0.25092,-0.4247,0.12658,0.31304,-0.33424,0.37126,0.30984,0.34828,0.3152,0.07206,-0.16152
0.14874,-0.24606,-0.4247,0.12658,0.31304,-0.32898,0.37624,0.31404,0.35188,0.32036,0.07426,-0.16522
0.14874,-0.24118,-0.41908,0.12658,0.31304,-0.32372,0.37624,0.31822,0.35548,0.32378,0.07644,-0.1578
0.1407,-0.24606,-0.41908,0.12658,0.30468,-0.32898,0.37624,0.32032,0.35726,0.32722,0.07862,-0.15408
0.1407,-0.2558,-0.43034,0.13402,0.31304,-0.3395,0.37126,0.32032,0.35726,0.33066,0.07862,-0.1578
0.16482,-0.26068,-0.45284,0.12658,0.34642,-0.35004,0.36628,0.31822,0.35726,0.32894,0.07862,-0.1578
0.14874,-0.26554,-0.4472,0.13402,0.32974,-0.35004,0.37624,0.3224,0.35906,0.33238,0.08298,-0.14666
0.11658,-0.26554,-0.4247,0.14892,0.29634,-0.3395,0.38124,0.3266,0.36266,0.33238,0.08736,-0.14294
0.11658,-0.28016,-0.44158,0.1638,0.31304,-0.3553,0.37624,0.33078,0.36624,0.33238,0.08954,-0.13924
0.12462,-0.27042,-0.43596,0.14892,0.31304,-0.35004,0.37624,0.33498,0.36804,0.3341,0.08736,-0.13924
0.11658,-0.27528,-0.43596,0.15636,0.30468,-0.35004,0.37624,0.33706,0.37162,0.33582,0.08736,-0.14294
0.14874,-0.2558,-0.43596,0.12658,0.32138,-0.3395,0.38622,0.34544,0.37882,0.34268,0.09172,-0.13924
0.19698,-0.2217,-0.43034,0.08934,0.34642,-0.31846,0.39618,0.35172,0.38778,0.35128,0.0961,-0.1281
0.18894,-0.2363,-0.44158,0.10422,0.34642,-0.33424,0.39618,0.358,0.39138,0.3547,0.10046,-0.1281
0.1809,-0.24118,-0.44158,0.11168,0.34642,-0.33424,0.39618,0.358,0.39318,0.35814,0.10264,-0.1281
0.18894,-0.24118,-0.4472,0.10422,0.35478,-0.3395,0.39618,0.3601,0.39498,0.35814,0.1092,-0.12068
0.18894,-0.24606,-0.45284,0.11168,0.35478,-0.34478,0.40116,0.36428,0.39676,0.35986,0.11138,-0.11696
0.19698,-0.2363,-0.4472,0.09678,0.35478,-0.33424,0.40116,0.37056,0.40216,0.3633,0.11358,-0.10954
0.20502,-0.2363,-0.45284,0.09678,0.36312,-0.3395,0.40614,0.37894,0.40754,0.36502,0.11794,-0.10582
0.20502,-0.24118,-0.45846,0.09678,0.37148,-0.34478,0.40614,0.38104,0.41112,0.36674,0.11576,-0.10954
0.21306,-0.2363,-0.45846,0.08934,0.37148,-0.3395,0.41114,0.38732,0.41832,0.36674,0.11358,-0.11324
0.23718,-0.23144,-0.4697,0.07444,0.39652,-0.34478,0.41612,0.3915,0.4255,0.37188,0.11576,-0.11324
0.22914,-0.24118,-0.47534,0.08934,0.39652,-0.35004,0.41114,0.39778,0.42908,0.37532,0.11576,-0.10954
0.23718,-0.2363,-0.47534,0.08188,0.39652,-0.35004,0.41114,0.40196,0.43446,0.38048,0.12012,-0.10954
0.21306,-0.2363,-0.45846,0.08934,0.37148,-0.3395,0.41114,0.40824,0.43986,0.38562,0.1245,-0.10582
0.22914,-0.23144,-0.46408,0.08188,0.38816,-0.3395,0.41612,0.41454,0.44344,0.38906,0.13324,-0.09468
0.2613,-0.22656,-0.48096,0.05954,0.41322,-0.34478,0.4211,0.42082,0.44884,0.3925,0.1376,-0.09096
0.26936,-0.23144,-0.4922,0.05954,0.42992,-0.3553,0.42608,0.425,0.45242,0.3925,0.13978,-0.09096
0.26936,-0.24118,-0.50346,0.067,0.43826,-0.36582,0.42608,0.43338,0.4578,0.3925,0.14416,-0.09096
0.2613,-0.23144,-0.48658,0.067,0.42156,-0.35004,0.43106,0.43756,0.465,0.39766,0.14416,-0.09096
0.2613,-0.21194,-0.46408,0.0521,0.40486,-0.32898,0.43606,0.45012,0.47756,0.40624,0.14416,-0.08354
0.29348,-0.20708,-0.48096,0.02976,0.42992,-0.33424,0.44602,0.4606,0.48654,0.41312,0.1507,-0.08354
0.30152,-0.20708,-0.48658,0.02976,0.43826,-0.3395,0.44602,0.46688,0.49372,0.41826,0.1529,-0.07982
0.29348,-0.21194,-0.48658,0.0372,0.43826,-0.3395,0.45598,0.47734,0.4991,0.42514,0.15726,-0.07612
0.3176,-0.20708,-0.49784,0.02232,0.45496,-0.34478,0.451,0.48362,0.5045,0.43028,0.15726,-0.07612
0.34172,-0.20708,-0.5147,0.00742,0.48,-0.35004,0.45598,0.4899,0.50988,0.432,0.166,-0.06868
0.3578,-0.2022,-0.52034,0.0,0.4967,-0.35004,0.45598,0.49618,0.51346,0.43544,0.16818,-0.06126
0.36584,-0.2022,-0.52596,-0.00746,0.50504,-0.3553,0.45598,0.50456,0.51886,0.43716,0.17474,-0.05756
0.3578,-0.2022,-0.52034,0.0,0.4967,-0.35004,0.46596,0.51502,0.52784,0.44232,0.18128,-0.05384
0.36584,-0.19734,-0.5147,-0.0149,0.4967,-0.34478,0.46596,0.5234,0.5368,0.44746,0.18348,-0.04642
0.38192,-0.19246,-0.52034,-0.02234,0.50504,-0.34478,0.47094,0.53388,0.54578,0.45262,0.18784,-0.0427
0.38996,-0.19734,-0.53158,-0.02234,0.52174,-0.35004,0.47592,0.54224,0.55296,0.45778,0.19222,-0.0427
0.398,-0.19246,-0.53158,-0.0298,0.52174,-0.35004,0.4809,0.55062,0.56194,0.46636,0.19876,-0.03898
0.41408,-0.19246,-0.54846,-0.04468,0.53844,-0.3553,0.48588,0.56108,0.57092,0.47496,0.20532,-0.03156
0.41408,-0.18272,-0.5372,-0.05214,0.53844,-0.34478,0.48588,0.56946,0.5763,0.4801,0.21188,-0.02414
0.40604,-0.19246,-0.54284,-0.03724,0.53844,-0.3553,0.49088,0.57784,0.58348,0.48526,0.2206,-0.013
0.4382,-0.18758,-0.55408,-0.05958,0.56348,-0.36056,0.49088,0.58412,0.58708,0.49042,0.22716,-0.00186
0.4543,-0.17784,-0.55408,-0.07448,0.57182,-0.3553,0.50084,0.5925,0.59426,0.49384,0.23372,0.00554
0.44624,-0.17784,-0.54846,-0.06702,0.56348,-0.35004,0.50582,0.60296,0.60504,0.50072,0.24246,0.01668
0.47038,-0.17296,-0.5597,-0.08192,0.58018,-0.3553,0.50582,0.60716,0.61222,0.50416,0.24464,0.0204
0.47038,-0.17784,-0.56534,-0.08192,0.58852,-0.36056,0.50582,0.61552,0.6194,0.50758,0.24682,0.02412
0.47038,-0.1681,-0.55408,-0.08936,0.58018,-0.35004,0.50582,0.626,0.62838,0.51618,0.25556,0.03154
0.4945,-0.1486,-0.54846,-0.1117,0.58852,-0.33424,0.51578,0.63228,0.63556,0.52476,0.26212,0.03896
0.47842,-0.16322,-0.55408,-0.09682,0.58018,-0.34478,0.5108,0.63646,0.63914,0.5282,0.26648,0.04268
0.4945,-0.15836,-0.5597,-0.10426,0.59688,-0.34478,0.5108,0.64066,0.64094,0.53164,0.27522,0.0501
0.51058,-0.15348,-0.56534,-0.11916,0.60522,-0.34478,0.50582,0.64274,0.64454,0.53508,0.28396,0.06124
0.51862,-0.1486,-0.56534,-0.1266,0.61356,-0.34478,0.5108,0.64694,0.64632,0.5385,0.29052,0.0761
0.51058,-0.12424,-0.5372,-0.1415,0.58018,-0.3132,0.52078,0.65112,0.65172,0.54366,0.29924,0.09466
0.59098,-0.09014,-0.54846,-0.19362,0.63862,-0.30266,0.53074,0.6553,0.6553,0.5471,0.30798,0.1058
0.6151,-0.08526,-0.5597,-0.20852,0.65532,-0.30792,0.51578,0.65112,0.65172,0.54538,0.3058,0.1058
0.60706,-0.0804,-0.54846,-0.20852,0.64696,-0.2974,0.51578,0.64902,0.65172,0.54882,0.31018,0.11322
0.59902,-0.07064,-0.5372,-0.21596,0.63026,-0.28688,0.51578,0.64694,0.65172,0.55226,0.31672,0.11694
0.59098,-0.0609,-0.52034,-0.21596,0.61356,-0.27108,0.51578,0.64274,0.64812,0.55568,0.32328,0.12808
0.58294,-0.05604,-0.50908,-0.21596,0.59688,-0.26582,0.5108,0.63436,0.64274,0.55568,0.32546,0.1355
0.59902,-0.05604,-0.52034,-0.22342,0.61356,-0.27108,0.49586,0.6218,0.63196,0.55226,0.32764,0.13922
0.60706,-0.05116,-0.52034,-0.23086,0.62192,-0.26582,0.4809,0.60716,0.6194,0.5471,0.3342,0.15036
0.59902,-0.03654,-0.49784,-0.2383,0.59688,-0.2553,0.47592,0.5925,0.60862,0.54194,0.33638,0.15778
0.56686,-0.0268,-0.46408,-0.23086,0.55514,-0.23424,0.47592,0.57784,0.59426,0.5368,0.34076,0.1652
0.5749,-0.01706,-0.45846,-0.24576,0.55514,-0.2237,0.46596,0.559,0.5817,0.52992,0.34076,0.16892
0.5749,-0.01218,-0.45284,-0.24576,0.55514,-0.21844,0.451,0.53596,0.56374,0.5179,0.3342,0.1652
0.5749,-0.00244,-0.43596,-0.26064,0.53844,-0.20266,0.43106,0.51712,0.54578,0.51102,0.32546,0.15778
0.55882,0.00728,-0.41346,-0.26064,0.52174,-0.18686,0.4211,0.49828,0.53142,0.50588,0.32328,0.15406
0.50254,0.01216,-0.36846,-0.2383,0.4633,-0.1658,0.41114,0.47734,0.51346,0.49556,0.3189,0.15036
0.47842,0.00728,-0.3572,-0.22342,0.43826,-0.16054,0.40116,0.45222,0.49372,0.48526,0.31018,0.14292
0.47038,0.00728,-0.35158,-0.21596,0.42992,-0.16054,0.38622,0.43338,0.47396,0.47324,0.29924,0.13178
0.44624,-0.00244,-0.34596,-0.20108,0.41322,-0.16054,0.37624,0.41034,0.45242,0.45778,0.29052,0.11694
0.41408,-0.0073,-0.3347,-0.17874,0.38816,-0.16054,0.3613,0.38732,0.43268,0.44232,0.27522,0.11322
0.38996,-0.0073,-0.31784,-0.17128,0.35478,-0.15002,0.3613,0.36846,0.41652,0.43028,0.2643,0.10208
0.37388,-0.00244,-0.30096,-0.16384,0.33808,-0.13948,0.35632,0.35172,0.40216,0.41654,0.2512,0.08724
0.34172,-0.0268,-0.30658,-0.13406,0.32138,-0.15528,0.3314,0.33498,0.3824,0.39936,0.23154,0.06124
0.29348,-0.04628,-0.29534,-0.09682,0.288,-0.16054,0.32142,0.31612,0.36804,0.38562,0.21188,0.03896
0.25326,-0.07064,-0.29534,-0.05958,0.2713,-0.17634,0.31644,0.29938,0.35548,0.37188,0.1944,0.01298
0.25326,-0.06578,-0.2897,-0.05958,0.26294,-0.17108,0.31644,0.2889,0.3429,0.36158,0.1791,-0.00186
0.2774,-0.06578,-0.30658,-0.07448,0.288,-0.17634,0.31146,0.27634,0.33034,0.35128,0.166,-0.02042
0.23718,-0.09502,-0.3122,-0.0298,0.2713,-0.19738,0.3015,0.2617,0.31418,0.33752,0.14852,-0.03898
0.1809,-0.11938,-0.30096,0.01486,0.2379,-0.20266,0.29652,0.24912,0.29982,0.32206,0.13542,-0.05384
0.14874,-0.13886,-0.30096,0.04466,0.2212,-0.21318,0.28156,0.23656,0.28904,0.31004,0.1223,-0.06868
0.13266,-0.14374,-0.29534,0.0521,0.20452,-0.21318,0.28156,0.2282,0.28006,0.29802,0.11138,-0.07982
0.1407,-0.14374,-0.30096,0.0521,0.21286,-0.21844,0.28156,0.22192,0.27108,0.28944,0.09828,-0.09096
0.10854,-0.15836,-0.29534,0.07444,0.20452,-0.2237,0.28156,0.21354,0.2621,0.28084,0.08518,-0.10582
0.09246,-0.17784,-0.30658,0.09678,0.20452,-0.2395,0.27658,0.20934,0.25672,0.27398,0.07206,-0.12438
0.09246,-0.18758,-0.31784,0.10422,0.20452,-0.25002,0.2716,0.20098,0.24954,0.26538,0.06332,-0.14294
0.08442,-0.19246,-0.31784,0.11168,0.20452,-0.25002,0.2716,0.19678,0.24596,0.26022,0.0546,-0.14666
0.08442,-0.19734,-0.31784,0.12658,0.20452,-0.2553,0.2716,0.1926,0.24236,0.2568,0.04804,-0.15408
0.06832,-0.20708,-0.31784,0.13402,0.19616,-0.26056,0.2716,0.18842,0.23518,0.24992,0.04148,-0.16522
0.05224,-0.21682,-0.31784,0.14892,0.18782,-0.26582,0.2716,0.18422,0.2298,0.24476,0.03712,-0.17266
0.03616,-0.22656,-0.31784,0.1638,0.17946,-0.27108,0.26662,0.18214,0.22262,0.2379,0.03274,-0.18008
0.03616,-0.23144,-0.32346,0.1638,0.18782,-0.27634,0.26662,0.18004,0.22262,0.23274,0.03274,-0.17636
0.02812,-0.2363,-0.32346,0.17126,0.17946,-0.27634,0.26662,0.17794,0.22082,0.2293,0.02838,-0.1838
0.01204,-0.25092,-0.32908,0.1936,0.17946,-0.28688,0.26162,0.17584,0.21722,0.2276,0.02402,-0.1875
0.03616,-0.25092,-0.34596,0.1787,0.20452,-0.2974,0.25664,0.17166,0.21722,0.22588,0.01746,-0.19122
0.03616,-0.24606,-0.34034,0.1787,0.19616,-0.29214,0.25664,0.17166,0.21542,0.22416,0.01308,-0.19864
0.03616,-0.23144,-0.32346,0.1638,0.18782,-0.27634,0.26662,0.17376,0.21722,0.2276,0.01528,-0.19492
0.0442,-0.22656,-0.32346,0.15636,0.18782,-0.27108,0.26662,0.17376,0.21542,0.2276,0.01308,-0.19864
0.0442,-0.22656,-0.32346,0.15636,0.18782,-0.27108,0.26662,0.16956,0.21364,0.22588,0.01308,-0.20236
0.02812,-0.24118,-0.32908,0.1787,0.18782,-0.2816,0.26662,0.16748,0.21184,0.22416,0.01308,-0.20236
0.01204,-0.25092,-0.32908,0.1936,0.17946,-0.28688,0.26662,0.16328,0.20824,0.22072,0.01308,-0.20236
0.004,-0.25092,-0.32346,0.1936,0.17112,-0.28688,0.26662,0.16538,0.21004,0.219,0.01528,-0.19864
0.01204,-0.25092,-0.32908,0.1936,0.17946,-0.28688,0.26662,0.16538,0.20824,0.21728,0.01308,-0.19864
0.03616,-0.25092,-0.34596,0.1787,0.20452,-0.2974,0.26162,0.16328,0.20824,0.21384,0.00872,-0.20606
0.03616,-0.24606,-0.34034,0.1787,0.19616,-0.29214,0.26662,0.16538,0.21004,0.21384,0.00436,-0.20606
0.02812,-0.24606,-0.3347,0.1787,0.18782,-0.28688,0.26662,0.16748,0.20824,0.21556,0.00436,-0.20978
0.02008,-0.25092,-0.3347,0.18614,0.18782,-0.29214,0.26662,0.16748,0.20824,0.21556,0.00436,-0.20978
0.01204,-0.26068,-0.34034,0.20104,0.18782,-0.2974,0.26162,0.16538,0.20646,0.21556,0.0,-0.2172
0.01204,-0.2558,-0.3347,0.1936,0.17946,-0.29214,0.26162,0.16538,0.20646,0.21728,0.00216,-0.2172
0.02812,-0.24606,-0.3347,0.1787,0.18782,-0.28688,0.26162,0.16538,0.20646,0.21728,0.00654,-0.2135
0.02812,-0.24606,-0.3347,0.1787,0.18782,-0.28688,0.26162,0.16328,0.20466,0.21556,0.00654,-0.2135
0.004,-0.2558,-0.32908,0.20104,0.17112,-0.29214,0.26662,0.16538,0.20466,0.21384,0.00654,-0.20978
0.004,-0.26068,-0.3347,0.20104,0.17946,-0.2974,0.26662,0.16538,0.20286,0.21212,0.00436,-0.2135
0.004,-0.27528,-0.35158,0.21594,0.18782,-0.3132,0.26162,0.16328,0.20466,0.21042,0.0,-0.22092
0.004,-0.26068,-0.3347,0.20104,0.17946,-0.2974,0.26662,0.16748,0.20824,0.21384,0.0,-0.22092
0.03616,-0.22656,-0.31784,0.1638,0.17946,-0.27108,0.27658,0.17584,0.21364,0.22072,0.00436,-0.20978
0.0442,-0.23144,-0.32908,0.1638,0.19616,-0.27634,0.27658,0.17376,0.21364,0.22072,0.00436,-0.2135
0.01204,-0.25092,-0.32908,0.1936,0.17946,-0.28688,0.26662,0.17166,0.21004,0.219,0.0,-0.22092
-0.01206,-0.26554,-0.32908,0.21594,0.16276,-0.2974,0.26662,0.16748,0.20646,0.21556,0.0,-0.22464
0.004,-0.26068,-0.3347,0.20104,0.17946,-0.2974,0.26662,0.16748,0.20646,0.21556,0.00216,-0.22092
0.03616,-0.24606,-0.34034,0.1787,0.19616,-0.29214,0.26662,0.16748,0.20646,0.21384,0.00436,-0.2172
0.0442,-0.24118,-0.34034,0.17126,0.20452,-0.28688,0.26662,0.16956,0.20824,0.21384,0.00654,-0.2172
0.02008,-0.24606,-0.32908,0.18614,0.17946,-0.28688,0.26662,0.17376,0.21004,0.21384,0.00872,-0.20978
0.004,-0.25092,-0.32346,0.1936,0.17112,-0.28688,0.2716,0.17376,0.21184,0.21384,0.00654,-0.20606
0.02812,-0.24606,-0.3347,0.1787,0.18782,-0.28688,0.26662,0.17376,0.21184,0.21384,0.00436,-0.2135
0.02008,-0.25092,-0.3347,0.18614,0.18782,-0.29214,0.2716,0.17376,0.21184,0.21556,0.00436,-0.2135
0.02008,-0.2558,-0.34034,0.1936,0.18782,-0.2974,0.2716,0.17584,0.21364,0.21728,0.00436,-0.2135
0.004,-0.26068,-0.3347,0.20104,0.17946,-0.2974,0.2716,0.17584,0.21364,0.219,0.00216,-0.2135
0.01204,-0.26068,-0.34034,0.20104,0.18782,-0.2974,0.26662,0.17376,0.21184,0.21728,0.00216,-0.2172
0.03616,-0.2558,-0.35158,0.18614,0.20452,-0.30266,0.26662,0.17166,0.20824,0.21556,0.00436,-0.22092
0.03616,-0.25092,-0.34596,0.1787,0.20452,-0.2974,0.26662,0.17166,0.20824,0.21556,0.00436,-0.2172
0.01204,-0.25092,-0.32908,0.1936,0.17946,-0.28688,0.27658,0.17376,0.21184,0.21556,0.00872,-0.2135
-0.01206,-0.26068,-0.32346,0.20848,0.16276,-0.29214,0.27658,0.17376,0.21184,0.21556,0.00872,-0.20978
-0.0201,-0.27528,-0.3347,0.22338,0.16276,-0.30266,0.2716,0.17166,0.21004,0.21212,0.00436,-0.2172
-0.01206,-0.27528,-0.34034,0.22338,0.17112,-0.30792,0.27658,0.17376,0.21184,0.21384,0.00216,-0.2172
0.01204,-0.26554,-0.34596,0.20104,0.18782,-0.30266,0.2716,0.17376,0.21184,0.21384,0.00216,-0.2172
0.02812,-0.2558,-0.34596,0.18614,0.19616,-0.2974,0.2716,0.17376,0.21364,0.21556,0.00436,-0.2172
0.02008,-0.26068,-0.34596,0.1936,0.19616,-0.30266,0.26662,0.17166,0.21184,0.21728,0.00216,-0.22092
-0.00402,-0.28016,-0.35158,0.22338,0.18782,-0.3132,0.26662,0.16956,0.21004,0.21728,0.00216,-0.22464
0.01204,-0.27528,-0.3572,0.20848,0.19616,-0.3132,0.26662,0.17166,0.21184,0.219,0.00436,-0.22092
0.01204,-0.26554,-0.34596,0.20104,0.18782,-0.30266,0.26662,0.16956,0.21184,0.219,0.00654,-0.2172
0.02812,-0.26068,-0.35158,0.1936,0.20452,-0.30266,0.2716,0.17166,0.21004,0.21728,0.00436,-0.2172
0.03616,-0.2558,-0.35158,0.18614,0.20452,-0.30266,0.27658,0.17584,0.21184,0.21728,0.00654,-0.2135
0.03616,-0.25092,-0.34596,0.1787,0.20452,-0.2974,0.27658,0.17584,0.21364,0.21728,0.00654,-0.2172
0.02812,-0.27042,-0.36284,0.20104,0.20452,-0.3132,0.26662,0.17166,0.21184,0.21728,-0.00218,-0.22092
0.01204,-0.27528,-0.3572,0.20848,0.19616,-0.3132,0.26662,0.17166,0.21184,0.21556,-0.00436,-0.22464
0.02812,-0.26068,-0.35158,0.1936,0.20452,-0.30266,0.27658,0.17376,0.21722,0.219,-0.00218,-0.2172
0.0442,-0.2558,-0.3572,0.1787,0.20452,-0.30266,0.27658,0.17166,0.21542,0.219,-0.00218,-0.2172
0.03616,-0.26068,-0.3572,0.18614,0.20452,-0.30792,0.2716,0.17166,0.21364,0.219,0.00216,-0.22092
0.02812,-0.26554,-0.3572,0.1936,0.20452,-0.30792,0.27658,0.17166,0.21364,0.22072,0.00436,-0.2172
0.004,-0.27528,-0.35158,0.21594,0.18782,-0.3132,0.2716,0.16956,0.21184,0.21728,0.00436,-0.2172
0.004,-0.28016,-0.3572,0.21594,0.19616,-0.31846,0.26662,0.16748,0.20824,0.21384,0.0,-0.22092
0.02812,-0.27042,-0.36284,0.20104,0.20452,-0.3132,0.2716,0.16956,0.20824,0.21384,0.00216,-0.22092
0.01204,-0.26554,-0.34596,0.20104,0.18782,-0.30266,0.27658,0.16956,0.21004,0.21556,0.00436,-0.2172
0.01204,-0.26554,-0.34596,0.20104,0.18782,-0.30266,0.2716,0.16748,0.21004,0.21556,0.00216,-0.2172
0.02008,-0.26068,-0.34596,0.1936,0.19616,-0.30266,0.26662,0.16538,0.20824,0.21384,0.00216,-0.22092
0.02008,-0.26554,-0.35158,0.20104,0.19616,-0.30792,0.26662,0.16538,0.20646,0.21556,0.0,-0.22464
0.01204,-0.27042,-0.35158,0.20848,0.19616,-0.30792,0.26662,0.16538,0.20646,0.21384,-0.00218,-0.22092
0.03616,-0.26068,-0.3572,0.18614,0.20452,-0.30792,0.26162,0.1612,0.20466,0.21212,-0.00218,-0.22464
0.0442,-0.25092,-0.35158,0.1787,0.20452,-0.2974,0.26662,0.1612,0.20466,0.21212,-0.00218,-0.22092
0.02812,-0.2558,-0.34596,0.18614,0.19616,-0.2974,0.26662,0.16328,0.20286,0.21212,0.0,-0.2172
0.02812,-0.2558,-0.34596,0.18614,0.19616,-0.2974,0.2716,0.16328,0.20466,0.21212,0.00216,-0.2135
0.02008,-0.2558,-0.34034,0.1936,0.18782,-0.2974,0.26662,0.16328,0.20466,0.21042,0.00216,-0.2135
